Product Url,Product Title,Price,Rating,Number of Review,ASIN,Product Description
https://www.amazon.com/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-145,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,395,3.9 out of 5 stars,(216),B08GY2ZN96,NA
https://www.amazon.com/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-146,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook Detachable Shoulder Strap Waterproof Shockproof Carry Handle with Spacious Pockets For Men & Women",949,4.0 out of 5 stars,(572),B07X6DV3VM,NA
https://www.amazon.com/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-147,ADISA Women's & Girls' Sling Bag,495,4.1 out of 5 stars,"(2,772)",B07NPXWFXX,NA
https://www.amazon.com/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-148,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,299,3.8 out of 5 stars,"(2,236)",B07GXYHFCY,NA
https://www.amazon.com/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-149,ADISA Women's Sling Bag,575,4.0 out of 5 stars,"(2,561)",B08Q4FHQLN,NA
https://www.amazon.com/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-150,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,949,4.4 out of 5 stars,"(3,587)",B07G4D13L7,NA
https://www.amazon.com/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-151,Bennett Laptop Bag for Menं & Women 15.6 inch 35 L Water Resistant Bag Laptop Apple / Dell / Lenovo / Asus / Hp / Samsung / Mi / MacBook / Ultrabook / Thinkpad / Ideapad / Surfacepro (Blue),512,4.0 out of 5 stars,(348),B09WZKB54G,NA
https://www.amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-152,FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment USB Charging Port & Organizer Pocket for Men Women Boys Girls,689,3.9 out of 5 stars,"(2,697)",B09VTDMRY7,NA
https://www.amazon.com/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-153,Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft Lock Usb And Rfid (Vault19Cbblk),1399,4.0 out of 5 stars,(783),B07XSTR69N,NA
https://www.amazon.com/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KS97LZH/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1675431658&sprefix=ba%2Caps%2C283&sr=8-154,Chic Buddy Waterproof Wet Bag Washable Reusable for Travel Beach Pool Stroller Diapers Dirty Gym Clothes Wet Swimsuits Toiletries,299,4.5 out of 5 stars,(257),B09KS97LZH,NA
